filename,file_size_bytes,frames,width,height,total_pixels,compression_level,drop_frames,reduce_colors,number_of_colors,optimize_transparency,undo_optimizations,resize_percent,target_width,target_height,elapsed_seconds,output_size_bytes
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,false,256,true,true,75,96,96,.460129,406585
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,false,256,false,true,50,64,64,.239752,183983
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,false,256,false,false,25,32,32,.159871,48516
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n2,true,256,false,false,100,128,128,.660859,1078796
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n2,true,256,true,false,100,128,128,.953181,1077707
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n2,true,128,true,true,75,96,96,1.377658,495558
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,false,256,true,false,75,96,96,.461805,406585
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,false,256,false,false,50,64,64,.237667,183983
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,false,256,false,true,75,96,96,.375299,406585
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n2,true,128,true,false,75,96,96,1.391851,495558
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,false,256,true,true,100,128,128,.643197,721192
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,32,true,true,25,32,32,.138625,26262
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,false,256,false,true,100,128,128,.460735,722199
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n2,true,64,true,true,100,128,128,1.903908,643109
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,false,256,false,false,75,96,96,.345741,406585
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,32,true,true,50,64,64,.232468,88038
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,32,true,false,25,32,32,.127295,26262
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,false,256,true,false,100,128,128,.641362,721192
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n2,true,64,true,false,100,128,128,1.894414,643109
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,32,true,false,50,64,64,.211350,88038
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,false,256,false,false,100,128,128,.442410,722199
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,32,false,true,25,32,32,.118525,26262
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,32,true,true,75,96,96,.367006,174833
200608_128_x_128.gif,2346138,121,128,128,1982464,50,none,true,128,true,true,100,128,128,4.390741,1767054
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,32,false,true,50,64,64,.171370,88038
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,32,false,true,75,96,96,.261677,174833
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,32,true,false,75,96,96,.341742,174833
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,32,false,false,25,32,32,.108286,26262
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,32,false,true,100,128,128,.317567,305629
200608_128_x_128.gif,2346138,121,128,128,1982464,50,none,true,128,true,false,100,128,128,4.345988,1767054
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,32,false,false,50,64,64,.162180,88038
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,64,true,true,25,32,32,.117660,35408
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,32,false,false,75,96,96,.266843,174833
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,32,false,false,100,128,128,.322684,305629
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,64,true,false,25,32,32,.129922,35408
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,64,true,true,50,64,64,.231417,123767
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,64,false,true,25,32,32,.119205,35408
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n2,true,128,true,true,100,128,128,2.061443,877358
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,64,true,false,50,64,64,.244728,123767
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,32,true,true,100,128,128,.817184,305629
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,64,false,true,50,64,64,.207236,123767
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n2,true,128,true,false,100,128,128,2.060333,877358
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,64,false,false,25,32,32,.119007,35408
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,32,true,false,100,128,128,.780585,305629
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,64,false,false,50,64,64,.208030,123767
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,128,true,true,25,32,32,.137792,43491
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,64,false,true,75,96,96,.324461,247002
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,128,true,false,25,32,32,.135968,43491
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,64,false,false,75,96,96,.332047,247002
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,64,false,true,100,128,128,.440946,431516
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,128,true,true,50,64,64,.273529,163363
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,64,true,true,75,96,96,.639447,247002
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,128,false,true,25,32,32,.135005,43499
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,128,true,false,50,64,64,.274512,163363
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,64,false,false,100,128,128,.434503,431516
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,64,true,false,75,96,96,.646352,247002
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,128,false,true,50,64,64,.224605,163363
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,128,false,false,25,32,32,.125684,43499
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,128,false,false,50,64,64,.217656,163363
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,256,true,true,25,32,32,.138202,48514
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,128,false,true,75,96,96,.374406,332361
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,256,true,false,25,32,32,.144421,48514
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,256,true,true,50,64,64,.246107,183983
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,128,false,false,75,96,96,.364904,332361
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,128,false,true,100,128,128,.496780,588208
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,256,true,false,50,64,64,.244721,183983
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,256,true,true,75,96,96,.387242,406585
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,256,false,true,25,32,32,.135553,48516
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,128,false,false,100,128,128,.505281,588208
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,64,true,true,100,128,128,1.093850,431516
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,256,false,true,50,64,64,.209309,183983
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,256,false,true,75,96,96,.326422,406585
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,256,false,false,25,32,32,.141498,48516
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,256,true,false,75,96,96,.407423,406585
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,128,true,true,75,96,96,.821144,332361
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,64,true,false,100,128,128,1.094596,431516
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,256,false,false,50,64,64,.213391,183983
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,256,true,true,100,128,128,.560918,721192
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,256,false,true,100,128,128,.413836,722199
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,false,256,true,true,25,32,32,.132675,36695
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,128,true,false,75,96,96,.820516,332361
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,false,256,true,true,50,64,64,.207616,138714
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,256,false,false,75,96,96,.326138,406585
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,256,true,false,100,128,128,.563139,721192
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,false,256,true,false,25,32,32,.127238,36695
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,256,false,false,100,128,128,.403778,722199
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,false,256,false,true,25,32,32,.117073,36697
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,false,256,true,false,50,64,64,.213948,138714
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,false,256,true,true,75,96,96,.332633,306172
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,false,256,false,true,50,64,64,.172601,138714
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,false,256,false,false,25,32,32,.116600,36697
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,false,256,true,false,75,96,96,.327658,306172
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,false,256,false,true,75,96,96,.258680,306172
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,false,256,true,true,100,128,128,.450462,541572
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,false,256,false,false,50,64,64,.167005,138714
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,false,256,false,true,100,128,128,.318090,543063
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,32,true,true,25,32,32,.107274,20317
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,false,256,true,false,100,128,128,.429824,541572
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,false,256,false,false,75,96,96,.252303,306172
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,32,true,true,50,64,64,.176180,66478
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,128,true,true,100,128,128,1.258689,587894
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,false,256,false,false,100,128,128,.318042,543063
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,32,true,false,25,32,32,.110494,20317
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,32,false,true,25,32,32,.102543,20317
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,32,true,false,50,64,64,.169095,66478
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,32,true,true,75,96,96,.270922,133519
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n3,true,128,true,false,100,128,128,1.244451,587894
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,32,false,true,50,64,64,.137417,66478
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,32,true,false,75,96,96,.257879,133519
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,32,false,true,75,96,96,.199866,133519
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,32,false,false,25,32,32,.092516,20317
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,32,false,false,50,64,64,.129053,66478
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,32,false,true,100,128,128,.252882,236944
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,32,false,false,75,96,96,.185595,133519
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,64,true,true,25,32,32,.093780,26760
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,32,false,false,100,128,128,.237563,236944
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,64,true,true,50,64,64,.160406,92675
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,32,true,true,100,128,128,.535121,236944
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,64,true,false,50,64,64,.163254,92675
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,32,true,false,100,128,128,.511505,236944
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,64,true,false,25,32,32,.107419,26760
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,64,false,true,25,32,32,.101840,26760
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,64,false,true,50,64,64,.138308,92675
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,64,false,false,25,32,32,.104146,26760
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,64,false,true,75,96,96,.236717,187027
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,64,true,true,75,96,96,.431931,187027
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,64,false,false,50,64,64,.156415,92675
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,64,false,true,100,128,128,.296780,330847
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,128,true,true,25,32,32,.110929,32708
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,64,false,false,75,96,96,.235942,187027
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,64,true,false,75,96,96,.447458,187027
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,128,true,true,50,64,64,.188876,121434
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,128,true,false,25,32,32,.114599,32708
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,64,false,false,100,128,128,.321100,330847
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,128,false,true,25,32,32,.106716,32709
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,128,true,false,50,64,64,.188790,121434
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,128,false,true,50,64,64,.175345,121434
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,64,true,true,100,128,128,.716437,330643
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,128,false,false,25,32,32,.113185,32709
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,128,false,false,50,64,64,.171677,121434
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,128,false,true,75,96,96,.257549,247122
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,64,true,false,100,128,128,.725962,330643
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,256,true,true,25,32,32,.127726,36695
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,128,false,false,75,96,96,.277523,247122
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,128,false,true,100,128,128,.369187,442930
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,256,true,true,50,64,64,.194365,138714
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,128,true,true,75,96,96,.547683,247122
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,256,true,false,25,32,32,.124515,36695
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,128,false,false,100,128,128,.367285,442930
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,256,false,true,25,32,32,.119519,36697
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,256,true,false,50,64,64,.199075,138714
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,256,true,true,75,96,96,.309766,306172
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,128,true,false,75,96,96,.566208,247122
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,256,false,true,50,64,64,.176957,138714
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,256,false,false,25,32,32,.103522,36697
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,256,true,false,75,96,96,.314109,306172
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,256,true,true,100,128,128,.419167,541572
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,256,false,true,75,96,96,.243795,306172
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,256,false,false,50,64,64,.161968,138714
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,256,false,true,100,128,128,.301458,543063
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,256,false,false,75,96,96,.241951,306172
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,256,true,false,100,128,128,.420150,541572
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,256,false,false,100,128,128,.298683,543063
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,128,true,true,100,128,128,.872232,441990
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,false,256,true,true,25,32,32,.258201,142800
200608_128_x_128.gif,2346138,121,128,128,1982464,50,n4,true,128,true,false,100,128,128,.883298,441990
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,false,256,true,false,25,32,32,.268262,142800
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,false,256,false,true,25,32,32,.239869,142857
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,false,256,false,false,25,32,32,.239939,142857
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,false,256,true,true,50,64,64,.535566,532630
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,32,true,true,25,32,32,.239002,78540
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,false,256,true,false,50,64,64,.559586,532630
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,false,256,false,true,50,64,64,.454756,532630
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,32,true,false,25,32,32,.251795,78540
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,false,256,false,false,50,64,64,.469424,532630
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,32,false,true,25,32,32,.234604,78758
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,32,true,true,50,64,64,.528333,260453
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,32,false,false,25,32,32,.235475,78758
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,32,false,true,50,64,64,.445115,260453
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,32,true,false,50,64,64,.558017,260453
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,false,256,false,true,75,96,96,.831978,1172003
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,64,true,true,25,32,32,.281718,104202
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,false,256,true,true,75,96,96,1.068732,1172003
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,32,false,false,50,64,64,.448861,260453
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,false,256,false,false,75,96,96,.864426,1172003
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,false,256,true,false,75,96,96,1.061993,1172003
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,64,true,false,25,32,32,.282692,104202
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,64,false,true,25,32,32,.254363,104361
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,false,256,false,true,100,128,128,1.114191,2083656
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,32,false,true,75,96,96,.806691,514197
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,32,true,true,75,96,96,1.033952,514197
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,64,false,false,25,32,32,.267919,104361
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,32,false,false,75,96,96,.810787,514197
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,false,256,false,false,100,128,128,1.142261,2083656
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,64,true,true,50,64,64,.685067,365328
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,32,true,false,75,96,96,1.041557,514197
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,64,false,true,50,64,64,.544523,365328
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,32,false,true,100,128,128,1.025044,902168
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,64,true,false,50,64,64,.685133,365328
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,false,256,true,true,100,128,128,1.616926,2083640
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,64,false,false,50,64,64,.542820,365328
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,32,false,false,100,128,128,1.027451,902168
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,128,true,true,25,32,32,.305437,127407
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,false,256,true,false,100,128,128,1.643594,2083640
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,128,true,false,25,32,32,.308020,127407
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,128,false,true,25,32,32,.261869,127512
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,64,false,true,75,96,96,.971598,724731
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,128,false,false,25,32,32,.256903,127512
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,64,false,false,75,96,96,.995153,724731
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,128,true,true,50,64,64,.770490,475260
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,256,true,true,25,32,32,.307346,142800
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,128,false,true,50,64,64,.573436,475260
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,128,true,false,50,64,64,.781192,475260
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,256,true,false,25,32,32,.302558,142800
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,128,false,false,50,64,64,.581519,475260
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,64,false,true,100,128,128,1.391361,1266733
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,256,false,true,25,32,32,.262420,142857
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,64,false,false,100,128,128,1.381727,1266733
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,256,true,true,50,64,64,.765738,532630
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,256,false,false,25,32,32,.287970,142857
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,256,false,true,50,64,64,.585463,532630
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,256,true,false,50,64,64,.772891,532630
200608_128_x_128.gif,2346138,121,128,128,1982464,75,n2,false,256,true,true,25,32,32,.200856,71304
200608_128_x_128.gif,2346138,121,128,128,1982464,75,n2,false,256,true,true,50,64,64,.377356,265424
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,256,false,false,50,64,64,.562876,532630
200608_128_x_128.gif,2346138,121,128,128,1982464,75,n2,false,256,true,false,25,32,32,.196061,71304
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,128,false,true,75,96,96,1.323889,953610
200608_128_x_128.gif,2346138,121,128,128,1982464,75,n2,false,256,true,false,50,64,64,.358048,265424
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,256,false,true,75,96,96,1.034708,1172003
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,128,false,false,75,96,96,1.314603,953610
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,64,true,true,75,96,96,2.288309,724731
200608_128_x_128.gif,2346138,121,128,128,1982464,75,n2,false,256,false,true,25,32,32,.172465,71319
200608_128_x_128.gif,2346138,121,128,128,1982464,75,n2,false,256,true,true,75,96,96,.664608,583511
200608_128_x_128.gif,2346138,121,128,128,1982464,75,n2,false,256,false,true,50,64,64,.295722,265424
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,256,false,false,75,96,96,.995876,1172003
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,64,true,false,75,96,96,2.308699,724731
200608_128_x_128.gif,2346138,121,128,128,1982464,75,n2,false,256,true,false,75,96,96,.635397,583511
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,256,true,true,75,96,96,1.411306,1172003
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,32,true,true,100,128,128,2.832532,902168
200608_128_x_128.gif,2346138,121,128,128,1982464,75,n2,false,256,false,false,25,32,32,.181738,71319
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,256,true,false,75,96,96,1.383908,1172003
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,128,false,true,100,128,128,1.788876,1708729
200608_128_x_128.gif,2346138,121,128,128,1982464,75,n2,false,256,true,true,100,128,128,.971579,1035739
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,32,true,false,100,128,128,2.866811,902168
200608_128_x_128.gif,2346138,121,128,128,1982464,75,n2,false,256,false,true,75,96,96,.487455,583511
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,256,false,true,100,128,128,1.346279,2083656
200608_128_x_128.gif,2346138,121,128,128,1982464,75,n2,false,256,false,true,100,128,128,.629814,1036426
200608_128_x_128.gif,2346138,121,128,128,1982464,75,n2,false,256,false,false,50,64,64,.309794,265424
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,128,false,false,100,128,128,1.745670,1708729
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,256,false,false,100,128,128,1.296917,2083656
200608_128_x_128.gif,2346138,121,128,128,1982464,75,n2,false,256,true,false,100,128,128,.907463,1035739
200608_128_x_128.gif,2346138,121,128,128,1982464,75,n2,false,256,false,false,75,96,96,.490114,583511
200608_128_x_128.gif,2346138,121,128,128,1982464,75,n2,true,32,true,true,25,32,32,.171978,39333
200608_128_x_128.gif,2346138,121,128,128,1982464,75,n2,true,32,true,true,50,64,64,.317632,133157
200608_128_x_128.gif,2346138,121,128,128,1982464,75,n2,true,32,true,false,25,32,32,.161488,39333
200608_128_x_128.gif,2346138,121,128,128,1982464,75,n2,false,256,false,false,100,128,128,.615785,1036426
200608_128_x_128.gif,2346138,121,128,128,1982464,75,n2,true,32,false,true,25,32,32,.164906,39333
200608_128_x_128.gif,2346138,121,128,128,1982464,75,n2,true,32,true,false,50,64,64,.320281,133157
200608_128_x_128.gif,2346138,121,128,128,1982464,75,n2,true,32,true,true,75,96,96,.548805,265473
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,256,true,true,100,128,128,1.908773,2083640
200608_128_x_128.gif,2346138,121,128,128,1982464,75,n2,true,32,false,true,50,64,64,.262746,133157
200608_128_x_128.gif,2346138,121,128,128,1982464,75,n2,true,32,false,false,25,32,32,.164587,39333
200608_128_x_128.gif,2346138,121,128,128,1982464,75,none,true,256,true,false,100,128,128,1.887511,2083640
200608_128_x_128.gif,2346138,121,128,128,1982464,75,n2,true,32,false,false,50,64,64,.267068,133157
200608_128_x_128.gif,2346138,121,128,128,1982464,75,n2,true,64,true,true,25,32,32,.179705,52350
200608_128_x_128.gif,2346138,121,128,128,1982464,75,n2,true,32,false,true,75,96,96,.423664,265473
200608_128_x_128.gif,2346138,121,128,128,1982464,75,n2,true,32,true,false,75,96,96,.541159,265473
